division,order_number,customer_name,proj_num,Complexity,fiscal_year,eck_lead_wks,include,eck_month,book_month,days_to_book
VP,1701675601,"IRON SPECIALTIES, INC.",17016756,Simple (<=100),2018,6,Yes,2017-08-01,2017-08-01,0
VP,1701684301,"SCHWISOW CONSTRUCTION, INC.",17016843,Simple (<=100),2018,5.29,Yes,2017-08-01,2017-08-01,4
VP,1701760801,MERIT CONSTRUCTION COMPANY,17017608,Complex (200-400),2018,23.71,No,2018-01-01,2018-01-01,1
VP,1701838001,"MIDSTATES BUILDERS, INC.",17018380,Simple (<=100),2018,5.57,Yes,2017-09-01,2017-09-01,0
VP,1701868101,"WOODRUFF CONSTRUCTION, LLC",17018681,Complex (200-400),2018,9.43,Yes,2017-11-01,2017-11-01,5
VP,1701876701,"DOWNING CONSTRUCTION, INC.",17018767,Simple (<=100),2018,9.29,Yes,2017-11-01,2017-11-01,3
VP,1701976601,EMPIRE BUILDING CONSTRUCTION,17019766,Simple (<=100),2018,7.71,Yes,2017-10-01,2017-10-01,0
VP,1701995401,"WOODRUFF CONSTRUCTION, LLC",17019954,Moderate (100-200),2018,9,Yes,2017-11-01,2017-11-01,5
VP,1702032001,"SCHWISOW CONSTRUCTION, INC.",17020320,Simple (<=100),2018,13,Yes,2017-11-01,2017-11-01,0
VP,1702083301,JAMES STEEL ERECTION,17020833,Simple (<=100),2018,8.14,Yes,2017-10-01,2017-10-01,4
VP,1702144601,PETERSON CONSTRUCTION,17021446,Complex (200-400),2018,12.71,Yes,2017-12-01,2017-12-01,1
VP,1702233801,"SCHWISOW CONSTRUCTION, INC.",17022338,Simple (<=100),2018,5.43,Yes,2017-10-01,2017-11-01,6
VP,1702270001,"SCHWISOW CONSTRUCTION, INC.",17022700,Complex (200-400),2018,12.71,Yes,2017-12-01,2017-12-01,1
VP,1702284101,"SCHWISOW CONSTRUCTION, INC.",17022841,Simple (<=100),2018,9.57,Yes,2017-11-01,2017-11-01,1
VP,1702339701,JAMES STEEL ERECTION,17023397,Simple (<=100),2018,2.71,Yes,2017-11-01,2017-12-01,14
VP,1702341701,JAMES STEEL ERECTION,17023417,Simple (<=100),2018,6.43,Yes,2017-11-01,2017-11-01,1
VP,1702389901,"FRYE BUILDERS & ASSOCIATES, INC.",17023899,Simple (<=100),2018,6.86,Yes,2018-01-01,2018-01-01,0
VP,1702453401,"DOWNING CONSTRUCTION, INC.",17024534,High Complex (400-800),2018,19.14,Yes,2018-02-01,2018-03-01,9
VP,1702554001,"SCHWISOW CONSTRUCTION, INC.",17025540,Simple (<=100),2018,7.71,Yes,2017-12-01,2017-12-01,2
VP,1702714901,"FRYE BUILDERS & ASSOCIATES, INC.",17027149,Simple (<=100),2018,4.29,Yes,2018-01-01,2018-01-01,13
VP,1702761301,BOUMA & COMPANY,17027613,High Complex (400-800),2018,12.14,Yes,2018-02-01,2018-02-01,1
VP,1702789301,"IRON SPECIALTIES, INC.",17027893,Simple (<=100),2018,3.86,Yes,2017-12-01,2017-12-01,2
VP,1702846501,"US ERECTORS, INC.",17028465,Simple (<=100),2018,5.14,Yes,2018-03-01,2018-03-01,4
VP,1702934301,"ON POINT CONSTRUCTION MANAGEMENT, INC.",17029343,Simple (<=100),2018,6,Yes,2018-02-01,2018-02-01,2
VP,1702951301,"SCHWISOW CONSTRUCTION, INC.",17029513,Simple (<=100),2018,3.57,Yes,2018-01-01,2018-01-01,17
VP,1702953201,JAMES STEEL ERECTION,17029532,Moderate (100-200),2018,6,Yes,2018-01-01,2018-01-01,1
VP,1801960601,PETERSON CONSTRUCTION,18019606,Simple (<=100),2018,6.71,Yes,2018-04-01,2018-04-01,3
VP,1802096101,EMPIRE BUILDING CONSTRUCTION,18020961,Simple (<=100),2018,7.43,Yes,2018-05-01,2018-05-01,1
VP,1802348201,BOUMA & COMPANY,18023482,Simple (<=100),2018,7.86,Yes,2018-05-01,2018-05-01,21
VP,1802369801,PETERS CONSTRUCTION CORP.,18023698,High Complex (400-800),2018,13.29,Yes,2018-06-01,2018-06-01,5
VP,1802389301,"MIDSTATES BUILDERS, INC.",18023893,Simple (<=100),2018,11.71,Yes,2018-06-01,2018-06-01,9
VP,1802418101,"MIDSTATES BUILDERS, INC.",18024181,Simple (<=100),2018,3.86,Yes,2018-04-01,2018-04-01,0
VP,1802418601,"CENTRAL IOWA BLDG. SYSTEMS, INC.",18024186,Simple (<=100),2018,5.86,Yes,2018-04-01,2018-04-01,3
VP,1802467001,"WOODRUFF CONSTRUCTION, LLC",18024670,Simple (<=100),2018,7.86,Yes,2018-05-01,2018-06-01,35
VP,1802479901,"IRON SPECIALTIES, INC.",18024799,Simple (<=100),2018,9.29,Yes,2018-05-01,2018-05-01,2
VP,1802483601,"JJD CONTRACTING CO., INC.",18024836,Simple (<=100),2018,8.14,Yes,2018-05-01,2018-05-01,0
VP,1802532301,"CENTRAL IOWA BLDG. SYSTEMS, INC.",18025323,Moderate (100-200),2018,12.86,Yes,2018-06-01,2018-06-01,2
VP,1802542001,JAMES STEEL ERECTION,18025420,Simple (<=100),2018,10,Yes,2018-05-01,2018-05-01,6
VP,1802578801,L & L BUILDERS COMPANY,18025788,Simple (<=100),2018,1.86,Yes,2018-04-01,2018-06-01,52
VP,1802628101,JAMES STEEL ERECTION,18026281,Simple (<=100),2018,11.43,Yes,2018-06-01,2018-06-01,6
VP,1802798401,"CENTRAL IOWA BLDG. SYSTEMS, INC.",18027984,Simple (<=100),2018,7.86,Yes,2018-06-01,2018-07-01,55
VP,1802933901,STEENBLOCK CONSTRUCTION GROUP LLC,18029339,Simple (<=100),2018,5.86,Yes,2018-06-01,2018-06-01,4
BUTLER,1602926101,"SPAN CONSTRUCTION & ENGINEERING, INC.",16029261,High Complex (400-800),2018,36.57,No,2017-09-01,2017-09-01,0
BUTLER,1700437501,"SPAN CONSTRUCTION & ENGINEERING, INC.",17004375,Very High Complex (>800),2018,33,Yes,2017-09-01,2017-10-01,3
BUTLER,1700723301,"SPAN CONSTRUCTION & ENGINEERING, INC.",17007233,High Complex (400-800),2018,32.86,No,2017-11-01,2017-11-01,0
BUTLER,1700818601,"SPAN CONSTRUCTION & ENGINEERING, INC.",17008186,Complex (200-400),2018,30.29,No,2017-10-01,2017-10-01,1
BUTLER,1700858101,"SPAN CONSTRUCTION & ENGINEERING, INC.",17008581,Complex (200-400),2018,30.14,No,2017-10-01,2017-10-01,1
BUTLER,1702321701,"SPAN CONSTRUCTION & ENGINEERING, INC.",17023217,Simple (<=100),2018,20,No,2018-02-01,2018-02-01,3
BUTLER,1702723801,"SPAN CONSTRUCTION & ENGINEERING, INC.",17027238,Moderate (100-200),2018,28,No,2018-06-01,2018-07-01,42
BUTLER,1601374301,"BUILDING SYSTEMS, INC.",16013743,Simple (<=100),2018,66,No,2017-09-01,2017-09-01,0
BUTLER,1601835101,NORTHWEST BUILDERS INC,16018351,High Complex (400-800),2018,47.43,No,2017-07-01,2017-07-01,4
BUTLER,1700968501,"HASELHOFF CONSTRUCTION, INC.",17009685,Complex (200-400),2018,34.43,No,2017-12-01,2017-12-01,11
BUTLER,1701227101,"BRUCE KREOFSKY & SONS, INC.",17012271,Complex (200-400),2018,8.86,Yes,2017-07-01,2017-07-01,0
BUTLER,1701232901,"ALTMANN CONSTRUCTION COMPANY, INC.",17012329,Moderate (100-200),2018,8.71,Yes,2017-07-01,2017-07-01,1
BUTLER,1701240901,"LOYD BUILDERS, INC.",17012409,Moderate (100-200),2018,18.71,No,2017-09-01,2017-09-01,3
BUTLER,1701249001,URBAN CONSTRUCTION COMPANY,17012490,Complex (200-400),2018,8.29,Yes,2017-07-01,2017-07-01,1
BUTLER,1701318801,"LARSON CONTRACTING CENTRAL, LLC",17013188,Moderate (100-200),2018,9.43,Yes,2017-07-01,2017-07-01,0
BUTLER,1701416001,"MET-CON CONSTRUCTION, INC.",17014160,Simple (<=100),2018,12.14,Yes,2017-08-01,2017-08-01,2
BUTLER,1701421001,"MET-CON CONSTRUCTION, INC.",17014210,Simple (<=100),2018,5.57,Yes,2017-07-01,2017-07-01,0
BUTLER,1701421901,LAMBERT COMMERCIAL CONSTRUCTION,17014219,Simple (<=100),2018,6.43,Yes,2017-07-01,2017-07-01,1
BUTLER,1701425301,LAMBERT COMMERCIAL CONSTRUCTION,17014253,Moderate (100-200),2018,6.43,Yes,2017-07-01,2017-07-01,1
BUTLER,1701455801,"BOEMER BUILDING SYSTEMS, INC.",17014558,Moderate (100-200),2018,14,Yes,2017-09-01,2017-09-01,0
BUTLER,1701474501,NORTHWEST BUILDERS INC,17014745,Moderate (100-200),2018,6.14,Yes,2017-07-01,2017-08-01,8
BUTLER,1701477101,SCHWOB BUILDING COMPANY LTD.,17014771,Moderate (100-200),2018,9.57,Yes,2017-08-01,2017-08-01,4
BUTLER,1701516401,SYSTEMS WEST INC.,17015164,Simple (<=100),2018,5.86,Yes,2017-07-01,2017-07-01,1
BUTLER,1701539501,BARGLOFF & COMPANY,17015395,Simple (<=100),2018,6.14,Yes,2017-08-01,2017-08-01,1
BUTLER,1701574601,"CHRISTENSEN CONSTRUCTION & DESIGN CO., INC",17015746,Simple (<=100),2018,5.57,Yes,2017-08-01,2017-08-01,0
BUTLER,1701589801,"HAUPTLY CONSTRUCTION, INC.",17015898,Simple (<=100),2018,5,Yes,2017-08-01,2017-08-01,1
BUTLER,1701593901,"DERRICK BUILDING SOLUTIONS, LLC",17015939,Moderate (100-200),2018,9,Yes,2017-08-01,2017-08-01,1
BUTLER,1701599601,"KINGHORN COMPANY, INC.",17015996,Moderate (100-200),2018,6.71,Yes,2017-08-01,2017-08-01,1
BUTLER,1701663001,"LODERMEIER'S, INC.",17016630,Simple (<=100),2018,5.86,Yes,2017-08-01,2017-08-01,1
BUTLER,1701718301,"MET-CON CONSTRUCTION, INC.",17017183,Moderate (100-200),2018,6.57,Yes,2017-08-01,2017-08-01,0
BUTLER,1701718501,"CHRISTENSEN CONSTRUCTION & DESIGN CO., INC",17017185,Simple (<=100),2018,6,Yes,2017-08-01,2017-08-01,1
BUTLER,1701721401,SYSTEMS WEST INC.,17017214,Moderate (100-200),2018,8.29,Yes,2017-09-01,2017-09-01,1
BUTLER,1701765501,"FRED ROSE, L.C.",17017655,Complex (200-400),2018,7.86,Yes,2017-09-01,2017-09-01,0
BUTLER,1701791201,"KING-KNUTSON CONSTRUCTION, INC.",17017912,Moderate (100-200),2018,7.29,Yes,2017-09-01,2017-09-01,1
BUTLER,1701798701,"JOHNSON WILSON CONSTRUCTORS, INC.",17017987,Simple (<=100),2018,4,Yes,2017-08-01,2017-08-01,0
BUTLER,1701799801,URBAN CONSTRUCTION COMPANY,17017998,Simple (<=100),2018,5.29,Yes,2017-09-01,2017-09-01,4
BUTLER,1701833001,"NOR-SON, INC.",17018330,Moderate (100-200),2018,4.29,Yes,2017-08-01,2017-08-01,0
BUTLER,1701894601,"RICE COMPANIES, INC",17018946,Moderate (100-200),2018,9.14,Yes,2017-10-01,2017-10-01,1
BUTLER,1701936101,"MILLER ARCHITECTS & BUILDERS, LLC",17019361,Complex (200-400),2018,11.14,Yes,2017-10-01,2017-10-01,0
BUTLER,1701976501,"ALTMANN CONSTRUCTION COMPANY, INC.",17019765,Moderate (100-200),2018,7.29,Yes,2017-10-01,2017-10-01,0
BUTLER,1702017901,"HAUPTLY CONSTRUCTION, INC.",17020179,Moderate (100-200),2018,8,Yes,2017-10-01,2017-10-01,0
BUTLER,1702024401,"KING-KNUTSON CONSTRUCTION, INC.",17020244,Simple (<=100),2018,5.43,Yes,2017-09-01,2017-10-01,3
BUTLER,1702038401,"BOEMER BUILDING SYSTEMS, INC.",17020384,Simple (<=100),2018,16.29,No,2017-12-01,2017-12-01,3
BUTLER,1702112801,"WOODWARD DESIGN + BUILD, LLC",17021128,Moderate (100-200),2018,33.14,No,2018-04-01,2018-04-01,4
BUTLER,1702115901,SYSTEMS WEST INC.,17021159,Simple (<=100),2018,5.86,Yes,2017-10-01,2017-10-01,1
BUTLER,1702124801,"CHRISTENSEN CONSTRUCTION & DESIGN CO., INC",17021248,Moderate (100-200),2018,8.57,Yes,2017-11-01,2017-11-01,1
BUTLER,1702128701,SYSTEMS WEST INC.,17021287,Simple (<=100),2018,3.57,Yes,2017-09-01,2017-09-01,2
BUTLER,1702160001,URBAN CONSTRUCTION COMPANY,17021600,Simple (<=100),2018,6.71,Yes,2017-10-01,2017-10-01,6
BUTLER,1702164601,URBAN CONSTRUCTION COMPANY,17021646,Complex (200-400),2018,19.57,Yes,2018-01-01,2018-01-01,1
BUTLER,1702175201,"DERRICK BUILDING SOLUTIONS, LLC",17021752,Simple (<=100),2018,3.86,Yes,2017-10-01,2017-10-01,1
BUTLER,1702219201,URBAN CONSTRUCTION COMPANY,17022192,Moderate (100-200),2018,9,Yes,2017-11-01,2017-11-01,1
BUTLER,1702221601,"CHRISTENSEN CONSTRUCTION & DESIGN CO., INC",17022216,Complex (200-400),2018,8.86,Yes,2017-11-01,2017-11-01,0
BUTLER,1702240801,"LODERMEIER'S, INC.",17022408,Complex (200-400),2018,10.14,Yes,2017-11-01,2017-11-01,1
BUTLER,1702341501,"WOODWARD DESIGN + BUILD, LLC",17023415,Moderate (100-200),2018,7.86,Yes,2017-11-01,2017-11-01,0
BUTLER,1702426601,"MET-CON CONSTRUCTION, INC.",17024266,Simple (<=100),2018,2,Yes,2017-10-01,2017-10-01,1
BUTLER,1702503701,SCHWOB BUILDING COMPANY LTD.,17025037,Simple (<=100),2018,4.86,Yes,2017-11-01,2017-11-01,1
BUTLER,1702514401,"KING-KNUTSON CONSTRUCTION, INC.",17025144,Simple (<=100),2018,8.43,Yes,2017-12-01,2017-12-01,1
BUTLER,1702538901,"RICE COMPANIES, INC",17025389,Moderate (100-200),2018,11.43,Yes,2018-01-01,2018-01-01,1
BUTLER,1702573701,"FRANK A. ROGERS & COMPANY, INC.",17025737,Simple (<=100),2018,6.14,Yes,2017-12-01,2017-12-01,4
BUTLER,1702612901,URBAN CONSTRUCTION COMPANY,17026129,Simple (<=100),2018,7,Yes,2017-12-01,2018-01-01,38
BUTLER,1702621501,"ALTMANN CONSTRUCTION COMPANY, INC.",17026215,Simple (<=100),2018,10.86,Yes,2018-01-01,2018-01-01,0
BUTLER,1702647001,"KING-KNUTSON CONSTRUCTION, INC.",17026470,Moderate (100-200),2018,12.71,Yes,2018-01-01,2018-02-01,1
BUTLER,1702687701,"MET-CON CONSTRUCTION, INC.",17026877,Simple (<=100),2018,3.71,Yes,2017-12-01,2017-12-01,1
BUTLER,1702698001,CLOUSE CONSTRUCTION CORP.,17026980,Simple (<=100),2018,1.14,Yes,2017-11-01,2017-11-01,3
BUTLER,1702759301,J.R. JENSEN CONSTRUCTION COMPANY,17027593,Simple (<=100),2018,2.57,Yes,2017-12-01,2017-12-01,2
BUTLER,1702764901,"KING-KNUTSON CONSTRUCTION, INC.",17027649,Moderate (100-200),2018,12.43,Yes,2018-02-01,2018-02-01,8
BUTLER,1702812601,J.R. JENSEN CONSTRUCTION COMPANY,17028126,Simple (<=100),2018,2.43,Yes,2017-12-01,2017-12-01,3
BUTLER,1702816401,J.R. JENSEN CONSTRUCTION COMPANY,17028164,Simple (<=100),2018,1.29,Yes,2017-12-01,2017-12-01,1
BUTLER,1702835101,URBAN CONSTRUCTION COMPANY,17028351,Complex (200-400),2018,11.86,Yes,2018-02-01,2018-02-01,1
BUTLER,1702951701,URBAN CONSTRUCTION COMPANY,17029517,Simple (<=100),2018,9.43,Yes,2018-02-01,2018-02-01,4
BUTLER,1702956701,"MET-CON CONSTRUCTION, INC.",17029567,Moderate (100-200),2018,8.71,Yes,2018-02-01,2018-02-01,0
BUTLER,1702992201,SYSTEMS WEST INC.,17029922,Simple (<=100),2018,9.57,Yes,2018-02-01,2018-02-01,0
BUTLER,1801968601,NORTHWEST BUILDERS INC,18019686,Complex (200-400),2018,9.43,Yes,2018-03-01,2018-03-01,0
BUTLER,1801986401,B.B.C.S. INC.,18019864,High Complex (400-800),2018,16.86,Yes,2018-05-01,2018-05-01,1
BUTLER,1801995201,"M & W CONSTRUCTION COMPANY, INC.",18019952,Moderate (100-200),2018,8.71,Yes,2018-03-01,2018-03-01,0
BUTLER,1802003401,URBAN CONSTRUCTION COMPANY,18020034,Simple (<=100),2018,8.86,Yes,2018-03-01,2018-03-01,1
BUTLER,1802020701,URBAN CONSTRUCTION COMPANY,18020207,Complex (200-400),2018,22.86,No,2018-06-01,2018-06-01,1
BUTLER,1802240601,"A.C.E. BUILDING SERVICE, INC.",18022406,Complex (200-400),2018,9.14,Yes,2018-04-01,2018-04-01,1
BUTLER,1802297401,"KING-KNUTSON CONSTRUCTION, INC.",18022974,Complex (200-400),2018,11.86,Yes,2018-05-01,2018-05-01,2
BUTLER,1802307601,SYSTEMS WEST INC.,18023076,Moderate (100-200),2018,8,Yes,2018-04-01,2018-04-01,1
BUTLER,1802359701,"FRED ROSE, L.C.",18023597,High Complex (400-800),2018,13.14,Yes,2018-05-01,2018-05-01,0
BUTLER,1802388901,"RICE COMPANIES, INC",18023889,Moderate (100-200),2018,10.14,Yes,2018-05-01,2018-05-01,0
BUTLER,1802399801,URBAN CONSTRUCTION COMPANY,18023998,Moderate (100-200),2018,15.86,Yes,2018-06-01,2018-06-01,1
BUTLER,1802518701,SYSTEMS WEST INC.,18025187,Moderate (100-200),2018,9.86,Yes,2018-05-01,2018-05-01,2
BUTLER,1802549401,LAMBERT COMMERCIAL CONSTRUCTION,18025494,Moderate (100-200),2018,11.71,Yes,2018-06-01,2018-06-01,1
BUTLER,1802569101,NORTHWEST BUILDERS INC,18025691,Simple (<=100),2018,8.43,Yes,2018-05-01,2018-05-01,1
BUTLER,1802761801,"FRED ROSE, L.C.",18027618,Simple (<=100),2018,9.71,Yes,2018-06-01,2018-07-01,27
BUTLER,1802774201,"STRICKLAND CONSTRUCTION COMPANY, INC.",18027742,Moderate (100-200),2018,8.14,Yes,2018-06-01,2018-06-01,1
BUTLER,1802795501,J G BOWERS INC,18027955,Simple (<=100),2018,8,Yes,2018-06-01,2018-06-01,4
BUTLER,1802836201,URBAN CONSTRUCTION COMPANY,18028362,Simple (<=100),2018,10.86,Yes,2018-06-01,2018-06-01,1
BUTLER,1802853901,"MILLSTREAM BUILDING SYSTEMS, INC.",18028539,Simple (<=100),2018,2.29,Yes,2018-05-01,2018-05-01,1
VP,1600390601,"MILES PRESERVATION, LLC",16003906,High Complex (400-800),2018,84.43,No,2017-10-01,2017-10-01,0
VP,1601655501,BURKE STEEL BUILDINGS,16016555,Very High Complex (>800),2018,60.86,No,2017-09-01,2017-09-01,0
VP,1602169001,INLAND VALLEY CONTRACTING,16021690,Simple (<=100),2018,45.43,No,2017-08-01,2017-08-01,14
VP,1602671801,"PENCE CONSTRUCTION, INC.",16026718,Very High Complex (>800),2018,59.86,No,2018-01-01,2018-01-01,1
VP,1602672001,"PENCE CONSTRUCTION, INC.",16026720,Complex (200-400),2018,40.29,No,2017-08-01,2017-09-01,1
VP,1602706201,"F.C.P., INC.",16027062,Complex (200-400),2018,54.86,No,2017-12-01,2017-12-01,7
VP,1602746701,"WHALEN CONSTRUCTION, INC.",16027467,Moderate (100-200),2018,20.14,No,2017-07-01,2017-07-01,3
VP,1700117301,"F.C.P., INC.",17001173,Complex (200-400),2018,14.57,Yes,2018-01-01,2018-01-01,0
VP,1700559501,VP - WESTERN CASH/DIRECT SALES,17005595,Very High Complex (>800),2018,26.86,Yes,2017-09-01,2017-09-01,0
VP,1700570201,DENISE LIMITED PARTNERSHIP,17005702,Simple (<=100),2018,7.29,Yes,2017-07-01,2017-07-01,4
VP,1700918501,"MILES PRESERVATION, LLC",17009185,Moderate (100-200),2018,11.29,Yes,2017-08-01,2017-09-01,13
VP,1700918601,"MILES PRESERVATION, LLC",17009186,Moderate (100-200),2018,11.29,Yes,2017-08-01,2017-08-01,6
VP,1700918701,"MILES PRESERVATION, LLC",17009187,Moderate (100-200),2018,9.29,Yes,2017-07-01,2017-07-01,5
VP,1700918801,"MILES PRESERVATION, LLC",17009188,Complex (200-400),2018,14.43,Yes,2017-09-01,2017-09-01,3
VP,1700945201,BLT CONSTRUCTION CO.,17009452,Moderate (100-200),2018,6.14,Yes,2017-07-01,2017-08-01,35
VP,1701027901,"CLENDENIN BROS., INC.",17010279,Complex (200-400),2018,20.14,Yes,2017-09-01,2017-09-01,4
VP,1701035101,"KINDNESS GENERAL CONTRACTORS, INC.",17010351,High Complex (400-800),2018,19.86,Yes,2017-09-01,2017-09-01,1
VP,1701121001,"F.C.P., INC.",17011210,Simple (<=100),2018,8.71,Yes,2017-07-01,2017-07-01,0
VP,1701228701,"PRE-FAB BUILDERS, INC.",17012287,Moderate (100-200),2018,10,Yes,2017-07-01,2017-07-01,2
VP,1701228801,"PRE-FAB BUILDERS, INC.",17012288,High Complex (400-800),2018,13.14,Yes,2017-08-01,2017-11-01,84
VP,1701233901,"AFFORDABLE CONCEPTS, INC.",17012339,Moderate (100-200),2018,30.29,No,2017-12-01,2017-12-01,1
VP,1701309701,"CALSTATE 1ST BUILDERS, INC.",17013097,Simple (<=100),2018,16.29,No,2017-11-01,2017-11-01,0
VP,1701332401,"LMBI, INC.",17013324,Moderate (100-200),2018,23.71,No,2017-11-01,2017-11-01,2
VP,1701396201,"PRE-FAB BUILDERS, INC.",17013962,Simple (<=100),2018,6.86,Yes,2017-07-01,2017-08-01,12
VP,1701397101,"PRE-FAB BUILDERS, INC.",17013971,Moderate (100-200),2018,13.57,Yes,2017-09-01,2017-09-01,-1
VP,1701397201,"PRE-FAB BUILDERS, INC.",17013972,Moderate (100-200),2018,17.57,No,2017-10-01,2017-10-01,0
VP,1701485401,"SPAN CONSTRUCTION & ENGINEERING, INC.",17014854,High Complex (400-800),2018,2.14,No,2017-07-01,2017-07-01,3
VP,1701521301,"PRE-FAB BUILDERS, INC.",17015213,Simple (<=100),2018,9.57,Yes,2017-08-01,2017-08-01,9
VP,1701589601,INLAND VALLEY CONTRACTING,17015896,Simple (<=100),2018,4.86,Yes,2017-07-01,2017-09-01,43
VP,1701755901,"PRE-FAB BUILDERS, INC.",17017559,Simple (<=100),2018,8,Yes,2017-09-01,2017-09-01,14
VP,1701773801,"CLENDENIN BROS., INC.",17017738,Simple (<=100),2018,5,Yes,2017-08-01,2017-09-01,28
VP,1701934701,R-N-R WELDING,17019347,Simple (<=100),2018,10.29,Yes,2017-10-01,2017-10-01,4
VP,1701935101,R-N-R WELDING,17019351,Simple (<=100),2018,10.29,Yes,2017-10-01,2017-10-01,4
VP,1701979401,R-N-R WELDING,17019794,Simple (<=100),2018,8.86,Yes,2017-10-01,2017-10-01,2
VP,1702177801,"PRE-FAB BUILDERS, INC.",17021778,Simple (<=100),2018,6.86,Yes,2017-10-01,2017-11-01,2
VP,1702318601,"PRE-FAB BUILDERS, INC.",17023186,Simple (<=100),2018,7.71,Yes,2017-11-01,2017-11-01,1
VP,1702371701,AMERICAN GENERAL CONSTRUCTION INC,17023717,Moderate (100-200),2018,14.14,Yes,2018-01-01,2018-01-01,1
VP,1702699301,"PRE-FAB BUILDERS, INC.",17026993,Simple (<=100),2018,5.29,Yes,2017-12-01,2018-01-01,14
VP,1702755701,"BRACK CONSTRUCTION, INC.",17027557,Simple (<=100),2018,8.43,Yes,2018-01-01,2018-02-01,39
VP,1702859101,"BRACK CONSTRUCTION, INC.",17028591,Simple (<=100),2018,7.14,Yes,2018-02-01,2018-03-01,27
VP,1703002901,"VICTORY DESIGN, INC.",17030029,Simple (<=100),2018,6.43,Yes,2018-02-01,2018-02-01,2
VP,1801899901,"MILES PRESERVATION, LLC",18018999,Simple (<=100),2018,7.57,Yes,2018-03-01,2018-03-01,7
VP,1801959601,"PRE-FAB BUILDERS, INC.",18019596,Moderate (100-200),2018,11,Yes,2018-04-01,2018-04-01,1
VP,1801981101,"PRE-FAB BUILDERS, INC.",18019811,Simple (<=100),2018,8.71,Yes,2018-03-01,2018-03-01,2
VP,1801985701,"PRE-FAB BUILDERS, INC.",18019857,Moderate (100-200),2018,9.57,Yes,2018-04-01,2018-04-01,0
VP,1802127501,"MILES PRESERVATION, LLC",18021275,Simple (<=100),2018,6.71,Yes,2018-03-01,2018-03-01,7
VP,1802191701,"PRAVA CONSTRUCTION SERVICES, INC.",18021917,High Complex (400-800),2018,15.29,Yes,2018-05-01,2018-06-01,1
VP,1802211801,"PRE-FAB BUILDERS, INC.",18022118,Simple (<=100),2018,10,Yes,2018-04-01,2018-04-01,0
VP,1802211901,"PRE-FAB BUILDERS, INC.",18022119,Simple (<=100),2018,8.14,Yes,2018-04-01,2018-04-01,1
VP,1802283501,"PRE-FAB BUILDERS, INC.",18022835,Simple (<=100),2018,6.57,Yes,2018-04-01,2018-04-01,3
VP,1802283601,"PRE-FAB BUILDERS, INC.",18022836,Simple (<=100),2018,7.86,Yes,2018-04-01,2018-04-01,1
VP,1802283701,"PRE-FAB BUILDERS, INC.",18022837,Simple (<=100),2018,11,Yes,2018-05-01,2018-05-01,4
VP,1802283801,"PRE-FAB BUILDERS, INC.",18022838,Simple (<=100),2018,14.14,No,2018-06-01,2018-06-01,24
VP,1802283901,"PRE-FAB BUILDERS, INC.",18022839,Simple (<=100),2018,6.71,Yes,2018-04-01,2018-04-01,2
VP,1802415501,"MILES PRESERVATION, LLC",18024155,Simple (<=100),2018,10.71,Yes,2018-05-01,2018-06-01,16
VP,1802584201,"PRE-FAB BUILDERS, INC.",18025842,Simple (<=100),2018,5.43,Yes,2018-05-01,2018-05-01,5
VP,1802584501,"ICON METAL WORKS, INC.",18025845,Moderate (100-200),2018,12.14,Yes,2018-06-01,2018-06-01,0
VP,1802587801,"ICON METAL WORKS, INC.",18025878,Moderate (100-200),2018,10.86,Yes,2018-06-01,2018-06-01,7
VP,1602483101,"SIMON & COMPANY, INC.",16024831,Moderate (100-200),2018,46,No,2017-09-01,2017-09-01,12
VP,1700670901,"HANSEN-RICE, INC.",17006709,Simple (<=100),2018,14.29,No,2017-08-01,2017-08-01,4
VP,1700671101,"HANSEN-RICE, INC.",17006711,Simple (<=100),2018,13.29,Yes,2017-08-01,2017-08-01,3
VP,1700763401,"HANSEN-RICE, INC.",17007634,Moderate (100-200),2018,15.86,No,2017-07-01,2017-09-01,69
VP,1700763501,"HANSEN-RICE, INC.",17007635,Moderate (100-200),2018,16,No,2017-07-01,2017-07-01,3
VP,1700763701,"HANSEN-RICE, INC.",17007637,Simple (<=100),2018,14.43,No,2017-07-01,2017-10-01,85
VP,1700850201,"TETON WEST CONSTRUCTION, INC.",17008502,Simple (<=100),2018,16.86,No,2017-08-01,2017-08-01,1
BUTLER,1501494801,HAYES CONSTRUCTION COMPANY,15014948,Moderate (100-200),2018,101.29,No,2017-08-01,2017-08-01,21
BUTLER,1700908201,"COLEMAN-ADAMS CONSTRUCTION, INC.",17009082,Complex (200-400),2018,14.14,Yes,2017-07-01,2017-07-01,1
BUTLER,1701188901,"FENTON CONSTRUCTION CO., INC.",17011889,Very High Complex (>800),2018,12.86,Yes,2017-08-01,2017-08-01,0
BUTLER,1701245701,B.B.C.S. INC.,17012457,High Complex (400-800),2018,12.86,Yes,2017-08-01,2017-08-01,1
BUTLER,1701304801,"MERICLE CONSTRUCTION, INC.",17013048,High Complex (400-800),2018,7.86,Yes,2017-07-01,2017-07-01,1
BUTLER,1701360201,"BOBBITT DESIGN BUILD, INC.",17013602,Complex (200-400),2018,14.86,Yes,2017-09-01,2017-09-01,1
BUTLER,1701382001,"WOOD BROTHERS GENERAL CONTRACTORS, LLC",17013820,Moderate (100-200),2018,8.29,Yes,2017-07-01,2017-07-01,3
BUTLER,1701613301,"MERICLE CONSTRUCTION, INC.",17016133,High Complex (400-800),2018,6.86,Yes,2017-08-01,2017-08-01,1
